entity_type,entity_id,alert_timestamp,alert_type,alert_message,severity,status
TRANSFORMER,TR-01-03,2026-01-02 10:00:00,HIGH_LOSS,Loss percent 28.49% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-02 12:00:00,HIGH_LOSS,Loss percent 18.99% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-02 13:00:00,HIGH_LOSS,Loss percent 17.98% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-02 15:00:00,HIGH_LOSS,Loss percent 16.37% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-02 16:00:00,HIGH_LOSS,Loss percent 14.36% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-02 19:00:00,HIGH_LOSS,Loss percent 16.38% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-02 21:00:00,HIGH_LOSS,Loss percent 14.94% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-02 22:00:00,HIGH_LOSS,Loss percent 30.07% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-02 23:00:00,HIGH_LOSS,Loss percent 17.34% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-03 00:00:00,HIGH_LOSS,Loss percent 22.13% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-03 01:00:00,HIGH_LOSS,Loss percent 17.74% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-03 02:00:00,HIGH_LOSS,Loss percent 16.27% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-03 03:00:00,HIGH_LOSS,Loss percent 16.26% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-03 04:00:00,HIGH_LOSS,Loss percent 16.86% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-03 05:00:00,HIGH_LOSS,Loss percent 15.30% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-03 06:00:00,HIGH_LOSS,Loss percent 15.14% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-03 08:00:00,HIGH_LOSS,Loss percent 14.93% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-03 09:00:00,HIGH_LOSS,Loss percent 15.85% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-03 10:00:00,HIGH_LOSS,Loss percent 17.57% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-03 11:00:00,HIGH_LOSS,Loss percent 16.95% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-03 12:00:00,HIGH_LOSS,Loss percent 45.56% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-03 13:00:00,HIGH_LOSS,Loss percent 22.85% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-03 14:00:00,HIGH_LOSS,Loss percent 16.31% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-03 15:00:00,HIGH_LOSS,Loss percent 12.72% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-03 16:00:00,HIGH_LOSS,Loss percent 21.90% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-03 17:00:00,HIGH_LOSS,Loss percent 43.87% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-03 19:00:00,HIGH_LOSS,Loss percent 15.36% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-03 20:00:00,HIGH_LOSS,Loss percent 18.17% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-03 21:00:00,HIGH_LOSS,Loss percent 12.89% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-03 22:00:00,HIGH_LOSS,Loss percent 13.81% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-03 23:00:00,HIGH_LOSS,Loss percent 19.07% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-04 04:00:00,HIGH_LOSS,Loss percent 21.16% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-04 06:00:00,HIGH_LOSS,Loss percent 14.21% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-04 08:00:00,HIGH_LOSS,Loss percent 18.10% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-04 11:00:00,HIGH_LOSS,Loss percent 13.95% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-04 12:00:00,HIGH_LOSS,Loss percent 12.63% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-04 15:00:00,HIGH_LOSS,Loss percent 18.52% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-04 17:00:00,HIGH_LOSS,Loss percent 17.49% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-04 23:00:00,HIGH_LOSS,Loss percent 17.50% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-05 00:00:00,HIGH_LOSS,Loss percent 21.07% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-05 01:00:00,HIGH_LOSS,Loss percent 15.19% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-05 03:00:00,HIGH_LOSS,Loss percent 16.52% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-05 05:00:00,HIGH_LOSS,Loss percent 14.00% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-05 06:00:00,HIGH_LOSS,Loss percent 16.00% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-05 08:00:00,HIGH_LOSS,Loss percent 15.64% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-05 09:00:00,HIGH_LOSS,Loss percent 13.60% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-05 11:00:00,HIGH_LOSS,Loss percent 24.90% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-05 14:00:00,HIGH_LOSS,Loss percent 23.70% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-05 15:00:00,HIGH_LOSS,Loss percent 21.30% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-05 17:00:00,HIGH_LOSS,Loss percent 40.48% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-05 19:00:00,HIGH_LOSS,Loss percent 13.96% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-05 22:00:00,HIGH_LOSS,Loss percent 44.75% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-05 23:00:00,HIGH_LOSS,Loss percent 14.40% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-06 00:00:00,HIGH_LOSS,Loss percent 18.43% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-06 03:00:00,HIGH_LOSS,Loss percent 22.80% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-06 05:00:00,HIGH_LOSS,Loss percent 17.78% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-06 07:00:00,HIGH_LOSS,Loss percent 14.14% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-06 09:00:00,HIGH_LOSS,Loss percent 17.87% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-06 10:00:00,HIGH_LOSS,Loss percent 31.96% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-06 11:00:00,HIGH_LOSS,Loss percent 17.59% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-06 12:00:00,HIGH_LOSS,Loss percent 18.52% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-06 14:00:00,HIGH_LOSS,Loss percent 43.31% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-06 17:00:00,HIGH_LOSS,Loss percent 19.05% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-06 18:00:00,HIGH_LOSS,Loss percent 21.38% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-06 19:00:00,HIGH_LOSS,Loss percent 14.00% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-06 22:00:00,HIGH_LOSS,Loss percent 15.93% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-07 00:00:00,HIGH_LOSS,Loss percent 16.91% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-07 01:00:00,HIGH_LOSS,Loss percent 15.22% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-07 03:00:00,HIGH_LOSS,Loss percent 19.70% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-07 04:00:00,HIGH_LOSS,Loss percent 12.10% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-07 06:00:00,HIGH_LOSS,Loss percent 17.13% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-07 08:00:00,HIGH_LOSS,Loss percent 17.57% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-07 11:00:00,HIGH_LOSS,Loss percent 17.75% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-07 12:00:00,HIGH_LOSS,Loss percent 12.30% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-07 14:00:00,HIGH_LOSS,Loss percent 16.51% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-07 15:00:00,HIGH_LOSS,Loss percent 12.87% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-07 16:00:00,HIGH_LOSS,Loss percent 19.82% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-07 17:00:00,HIGH_LOSS,Loss percent 12.09% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-07 19:00:00,HIGH_LOSS,Loss percent 17.63% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-07 21:00:00,HIGH_LOSS,Loss percent 20.50% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-07 22:00:00,HIGH_LOSS,Loss percent 12.81% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-01-03,2026-01-07 23:00:00,HIGH_LOSS,Loss percent 13.84% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-01 00:00:00,HIGH_LOSS,Loss percent 17.14% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-01 01:00:00,HIGH_LOSS,Loss percent 17.94% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-01 02:00:00,HIGH_LOSS,Loss percent 15.06% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-01 03:00:00,HIGH_LOSS,Loss percent 12.58% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-01 07:00:00,HIGH_LOSS,Loss percent 15.46% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-01 10:00:00,HIGH_LOSS,Loss percent 25.72% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-01 12:00:00,HIGH_LOSS,Loss percent 12.71% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-01 14:00:00,HIGH_LOSS,Loss percent 12.25% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-01 15:00:00,HIGH_LOSS,Loss percent 16.54% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-01 16:00:00,HIGH_LOSS,Loss percent 12.63% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-01 18:00:00,HIGH_LOSS,Loss percent 24.27% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-01 19:00:00,HIGH_LOSS,Loss percent 12.29% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-01 21:00:00,HIGH_LOSS,Loss percent 12.87% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-01 22:00:00,HIGH_LOSS,Loss percent 15.91% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-01 23:00:00,HIGH_LOSS,Loss percent 16.36% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-02 00:00:00,HIGH_LOSS,Loss percent 48.12% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-02 02:00:00,HIGH_LOSS,Loss percent 14.14% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-02 04:00:00,HIGH_LOSS,Loss percent 29.64% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-02 05:00:00,HIGH_LOSS,Loss percent 16.32% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-02 06:00:00,HIGH_LOSS,Loss percent 25.89% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-02 10:00:00,HIGH_LOSS,Loss percent 37.17% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-02 12:00:00,HIGH_LOSS,Loss percent 13.96% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-02 13:00:00,HIGH_LOSS,Loss percent 31.05% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-02 14:00:00,HIGH_LOSS,Loss percent 13.78% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-02 17:00:00,HIGH_LOSS,Loss percent 16.51% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-02 19:00:00,HIGH_LOSS,Loss percent 12.49% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-02 20:00:00,HIGH_LOSS,Loss percent 27.01% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-02 22:00:00,HIGH_LOSS,Loss percent 17.67% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-02 23:00:00,HIGH_LOSS,Loss percent 51.08% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-03 01:00:00,HIGH_LOSS,Loss percent 17.79% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-03 02:00:00,HIGH_LOSS,Loss percent 14.56% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-03 05:00:00,HIGH_LOSS,Loss percent 13.75% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-03 06:00:00,HIGH_LOSS,Loss percent 15.03% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-03 08:00:00,HIGH_LOSS,Loss percent 18.34% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-03 09:00:00,HIGH_LOSS,Loss percent 16.44% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-03 10:00:00,HIGH_LOSS,Loss percent 27.40% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-03 11:00:00,HIGH_LOSS,Loss percent 15.97% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-03 15:00:00,HIGH_LOSS,Loss percent 16.94% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-03 16:00:00,HIGH_LOSS,Loss percent 15.82% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-03 17:00:00,HIGH_LOSS,Loss percent 31.95% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-03 19:00:00,HIGH_LOSS,Loss percent 13.06% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-03 21:00:00,HIGH_LOSS,Loss percent 12.63% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-03 22:00:00,HIGH_LOSS,Loss percent 15.82% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-04 00:00:00,HIGH_LOSS,Loss percent 13.98% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-04 01:00:00,HIGH_LOSS,Loss percent 19.01% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-04 02:00:00,HIGH_LOSS,Loss percent 15.45% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-04 05:00:00,HIGH_LOSS,Loss percent 13.63% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-04 06:00:00,HIGH_LOSS,Loss percent 17.30% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-04 08:00:00,HIGH_LOSS,Loss percent 28.47% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-04 09:00:00,HIGH_LOSS,Loss percent 14.85% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-04 11:00:00,HIGH_LOSS,Loss percent 13.26% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-04 12:00:00,HIGH_LOSS,Loss percent 14.19% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-04 20:00:00,HIGH_LOSS,Loss percent 32.34% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-04 21:00:00,HIGH_LOSS,Loss percent 36.22% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-05 00:00:00,HIGH_LOSS,Loss percent 12.00% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-05 01:00:00,HIGH_LOSS,Loss percent 13.55% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-05 03:00:00,HIGH_LOSS,Loss percent 12.30% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-05 04:00:00,HIGH_LOSS,Loss percent 19.44% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-05 06:00:00,HIGH_LOSS,Loss percent 17.58% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-05 07:00:00,HIGH_LOSS,Loss percent 17.61% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-05 08:00:00,HIGH_LOSS,Loss percent 12.10% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-05 09:00:00,HIGH_LOSS,Loss percent 17.50% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-05 11:00:00,HIGH_LOSS,Loss percent 20.22% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-05 14:00:00,HIGH_LOSS,Loss percent 31.77% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-05 16:00:00,HIGH_LOSS,Loss percent 16.33% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-05 18:00:00,HIGH_LOSS,Loss percent 12.64% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-05 21:00:00,HIGH_LOSS,Loss percent 16.57% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-05 23:00:00,HIGH_LOSS,Loss percent 16.97% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-06 06:00:00,HIGH_LOSS,Loss percent 16.15% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-06 09:00:00,HIGH_LOSS,Loss percent 16.69% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-06 11:00:00,HIGH_LOSS,Loss percent 17.48% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-06 13:00:00,HIGH_LOSS,Loss percent 12.28% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-06 18:00:00,HIGH_LOSS,Loss percent 16.30% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-06 23:00:00,HIGH_LOSS,Loss percent 28.70% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-07 02:00:00,HIGH_LOSS,Loss percent 17.72% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-07 03:00:00,HIGH_LOSS,Loss percent 16.28% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-07 06:00:00,HIGH_LOSS,Loss percent 17.87% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-07 07:00:00,HIGH_LOSS,Loss percent 12.50% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-07 08:00:00,HIGH_LOSS,Loss percent 13.60% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-07 09:00:00,HIGH_LOSS,Loss percent 17.39% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-07 10:00:00,HIGH_LOSS,Loss percent 34.01% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-07 12:00:00,HIGH_LOSS,Loss percent 24.09% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-07 13:00:00,HIGH_LOSS,Loss percent 29.88% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-07 14:00:00,HIGH_LOSS,Loss percent 58.22% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-07 16:00:00,HIGH_LOSS,Loss percent 32.26% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-07 17:00:00,HIGH_LOSS,Loss percent 14.72% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-01,2026-01-07 22:00:00,HIGH_LOSS,Loss percent 14.77% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-01 00:00:00,HIGH_LOSS,Loss percent 16.40% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-01 01:00:00,HIGH_LOSS,Loss percent 12.58% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-01 02:00:00,HIGH_LOSS,Loss percent 20.65% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-01 04:00:00,HIGH_LOSS,Loss percent 12.10% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-01 05:00:00,HIGH_LOSS,Loss percent 12.07% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-01 06:00:00,HIGH_LOSS,Loss percent 17.21% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-01 07:00:00,HIGH_LOSS,Loss percent 16.45% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-01 08:00:00,HIGH_LOSS,Loss percent 24.86% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-01 09:00:00,HIGH_LOSS,Loss percent 23.77% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-01 12:00:00,HIGH_LOSS,Loss percent 12.22% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-01 13:00:00,HIGH_LOSS,Loss percent 16.59% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-01 14:00:00,HIGH_LOSS,Loss percent 47.53% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-01 16:00:00,HIGH_LOSS,Loss percent 17.37% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-01 18:00:00,HIGH_LOSS,Loss percent 16.13% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-01 19:00:00,HIGH_LOSS,Loss percent 14.48% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-01 22:00:00,HIGH_LOSS,Loss percent 16.03% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-02 01:00:00,HIGH_LOSS,Loss percent 15.51% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-02 02:00:00,HIGH_LOSS,Loss percent 16.11% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-02 04:00:00,HIGH_LOSS,Loss percent 13.26% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-02 07:00:00,HIGH_LOSS,Loss percent 38.61% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-02 08:00:00,HIGH_LOSS,Loss percent 16.98% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-02 09:00:00,HIGH_LOSS,Loss percent 22.77% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-02 11:00:00,HIGH_LOSS,Loss percent 12.45% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-02 13:00:00,HIGH_LOSS,Loss percent 20.82% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-02 16:00:00,HIGH_LOSS,Loss percent 15.29% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-02 17:00:00,HIGH_LOSS,Loss percent 14.09% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-02 18:00:00,HIGH_LOSS,Loss percent 34.77% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-02 22:00:00,HIGH_LOSS,Loss percent 13.64% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-02 23:00:00,HIGH_LOSS,Loss percent 16.76% exceeds 12.00%.,HIGH,OPEN
TRANSFORMER,TR-02-02,2026-01-03 00:00:00,HIGH_LOSS,Loss percent 13.11% exceeds 12.00%.,HIGH,OPEN
